WAP (feat. Megan Thee Stallion)
Laugh Now Cry Later (feat. Lil Durk)
7 Summers
ROCKSTAR (feat. Roddy Ricch)
Wishing Well
Smile (with The Weeknd)
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
Come & Go (with Marshmello)
For The Night (feat. Lil Baby & DaBaby)
Mood (feat. iann dior)
Watermelon Sugar
Mood Swings (feat. Lil Tjay)
Blinding Lights
Midnight Sky
Blueberry Faygo
Savage Love (Laxed - Siren Beat)
The Woo (feat. 50 Cent & Roddy Ricch)
POPSTAR (feat. Drake)
Heather
Conversations
Roses - Imanbek Remix
Lemonade
GREECE (feat. Drake)
Party Girl
Go Crazy
Rags2Riches 2 (feat. Lil Baby)
exile (feat. Bon Iver)
cardigan
Hate The Other Side (with Marshmello & The Kid Laroi)
We Paid (feat. 42 Dugg)
my future
The Box
the 1
death bed (coffee for your head)
Be Like That - feat. Swae Lee & Khalid
Righteous
Lucid Dreams
DOLLAZ ON MY HEAD (feat. Young Thug)
Circles
Got It On Me
All Girls Are The Same
Sunflower - Spider-Man: Into the Spider-Verse
my ex's best friend (with blackbear)
Robbery
Sunday Best
21
Electric Love
UN DIA (ONE DAY) (Feat. Tainy)
GO (feat. Juice WRLD)
Tap In
Flex (feat. Juice WRLD)
Adore You
Toosie Slide
After Party
Life Is Good (feat. Drake)
Life's A Mess (feat. Halsey)
WHATS POPPIN
Rags2Riches (feat. ATR Son Son)
Before You Go
Breaking Me
Intentions (feat. Quavo)
Savage Remix (feat. Beyoncé)
Prospect (ft. Lil Baby)
Girls in the Hood
Someone You Loved
Rain On Me (with Ariana Grande)
THE SCOTTS
the last great american dynasty
Dior
Narrow Road (feat. Lil Baby)
august
Stunnin' (feat. Harm Franklin)
The Bigger Picture
you broke me first
Walk Em Down (feat. Roddy Ricch)
goosebumps
Break My Heart
Chicago Freestyle (feat. Giveon)
Whiskey Glasses
my tears ricochet
Blood On My Jeans
Chasin' You
hot girl bummer
Bandit (with YoungBoy Never Broke Again)
More Than My Hometown
ROXANNE
HIGHEST IN THE ROOM
Falling
Be Kind (with Halsey)
Ballin' (with Roddy Ricch)
3 Headed Goat (feat. Lil Baby & Polo G)
Stuck with U (with Justin Bieber)
invisible string
Still Don't Know My Name
Heartless (feat. Morgan Wallen)
Money Trees
Are You Bored Yet? (feat. Clairo)
SICKO MODE
High Fashion (feat. Mustard)
ily (i love you baby) (feat. Emilee)
Jocelyn Flores
Don't Start Now
Patek
Stay High
betty
BOP
mirrorball
Dance Monkey
3 Musketeers
Godzilla (feat. Juice WRLD)
seven
Nobody's Love
Head & Heart (feat. MNEK)
SLOW DANCING IN THE DARK
Supalonely
everything i wanted
Tell Me U Luv Me (with Trippie Redd)
If the World Was Ending - feat. Julia Michaels
Bad Energy
Kacey Talk
No Guidance (feat. Drake)
Man Of The Year
MIDDLE CHILD
this is me trying
SAD!
illicit affairs
Falling
RELENTLESS (feat. Lil Uzi Vert)
Say So
Titanic
Kings & Queens
lovely (with Khalid)
Beautiful Crazy
Drip Too Hard (Lil Baby & Gunna)
bad guy
Up Up And Away
PTSD
Mariposa
Martin & Gina
24 (feat. Lil Baby)
Tongue Tied
Wow.
Die From A Broken Heart
July
rockstar (feat. 21 Savage)
Armed And Dangerous
Cover Me Up
La Jeepeta - Remix
Pussy Talk
On Me (feat. Ava Max) - From 'SCOOB!' The Album
I Fall Apart
Myron
The Less I Know The Better
I Hope
XO Tour Llif3
OUT WEST (feat. Young Thug)
BLIND (feat. Young Thug)
Something Special
20 Min
Pop Out (feat. Lil Tjay)
mad woman
Money In The Grave (Drake ft. Rick Ross)
Truth Hurts
No Role Modelz
Captain Hook
The Climb Back
One Of Them Girls
Suicidal (Remix) [feat. Juice WRLD]
24
"10,000 Hours (with Justin Bieber)"
My Oasis (feat. Burna Boy)
Fuck Love (feat. Trippie Redd)
GOOBA
Magic In The Hamptons (feat. Lil Yachty)
when the party's over
I Should Probably Go To Bed
Said Sum
"...And To Those I Love, Thanks For Sticking Around"
Memories
peace
Maniac
Suge
Fighting Demons
Lean Wit Me
Ransom
Goodbyes (feat. Young Thug)
F.N
Better Now
Can't Die
"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)"
Moonlight
TELL ME WHY
Savage
That Way - Bonus Track
Turks (with Gunna & ft. Travis Scott)
Like That (feat. Gucci Mane)
Murder On My Mind
Emotionally Scarred
Sum 2 Prove
epiphany
